5.567411894521430427e-02,1.593236877992612044e-01,7.498565750986981027e-02,7.175340516286975168e-02,1.550486514379707109e-02,9.109475579269954437e-02,2.381904076762345751e-02,-1.806076952224632270e-01,-9.896080862729107752e-02,-5.138381574677051283e-02,-2.051618721600602033e-02,3.522249707963759358e-02,2.113782891348611193e-01,2.279093377764400408e-01,2.731178746472990859e-01,9.291901293773921489e-02,6.390506098227026477e-02,9.969633428580527978e-02,1.436797405665569682e-01,6.700317323390993229e-02,4.695877644678842638e-02,1.154379722533050989e-01,1.982216587217612569e-01,8.279980654055166256e-02,1.155695991159622626e-01,-3.511075711255921827e-02,1.014085927218962568e-01,-1.134317092314167386e-01,-2.952794390324128271e-01,-8.179045869754231202e-02,6.242852596190937714e-02,-1.553447427745405784e-01,-1.047769622067127593e-01,-3.383845276002080127e-02,-1.257178895722537437e-01,2.487401141131119486e-02,1.033590988738699278e-02,8.484578513417066759e-02,1.037902328579577149e-01,-8.790438608882680804e-02,-1.271361799892528066e-01,-3.504475664040852534e-01,-9.812271032654694414e-02,-4.863794075545463391e-03,7.345447314769694425e-02,-7.603561624896332249e-02,-3.389370459827183851e-02,6.776683420482601528e-02,1.885803829132669529e-01,4.502971804521955362e-02,1.188309088599249774e-01,-6.883621437608483662e-03,-2.751742669688286499e-02,3.590619875746522277e-02,3.965774137840656632e-02,-2.887926396002632110e-02,-8.902129214691897885e-02,-2.889241113229474786e-02,3.522397701490626032e-02,7.203425950294425895e-02,-5.618390635025811986e-02,-9.286627222679952331e-02,-1.109077326512306894e-01,6.711376738130295228e-02,1.466541782900570579e-01,4.932219126343816151e-02,7.455892462838764612e-02,1.563001749152630182e-02,2.268231957884301805e-02,3.273748762754346425e-02,1.376335320732154782e-02,-5.210085157145290247e-02,-7.716057216625947512e-02,-1.438843009711087417e-01,-3.798494864751502526e-02,-4.058192912862523816e-02,1.107906986525525744e-01,5.001457596090615187e-03,-1.195736484253624200e-02,-1.556028587355872961e-01,-1.280797122020462253e-01,-3.358644702180835911e-02,-8.518029775615582055e-02,-9.915663660313267513e-03,-1.148569007088003219e-01,-1.514782984426503720e-01,6.215272526616585913e-02,2.390853554611810927e-01,2.392088325433929241e-01,2.067607954432956197e-01,4.639198913195648200e-02,-2.886446620839747818e-02,-3.723679615017908701e-02,-4.257257254517733680e-02,5.891325622074652935e-02,-3.870382497418395351e-02,8.897112112240126991e-02,-9.082964689414940729e-03,-1.085854746063155685e-01,1.036739036071371856e-01
7.314824435931603641e-02,1.575015445347623111e-01,1.389883544745441624e-01,2.230343714461603399e-01,1.655119813314571697e-01,3.571367641734089493e-01,5.044911757892416304e-01,3.469339761946591549e-01,2.938672383934246568e-01,1.746493029001552066e-01,3.237436479197142170e-01,2.435208770323105676e-01,1.358326049388027257e-01,1.356643504510045284e-01,2.989361327508514576e-01,2.613166964518698898e-01,2.224347196800753046e-01,2.087951169298804810e-01,1.985154091285690758e-01,1.573586005182213143e-01,2.489199405703577395e-01,4.272883328587464558e-01,4.296407265894618410e-01,3.206577103175564103e-01,1.452806496015240645e-01,2.084638100818908546e-02,4.737604829434670373e-02,-2.114913725285502005e-02,-4.946787180758246971e-02,-9.360943790428605249e-02,-5.453168830965166025e-02,-1.629501178216363200e-01,-4.530606275953509288e-01,-5.445404278681140742e-01,-6.522101444475988385e-01,-7.268238910291990873e-01,-6.741872348943940274e-01,-7.212262020218648262e-01,-5.642481228162783413e-01,-5.661231220411686582e-01,-4.497199580110395889e-01,-3.276272707666195716e-01,-4.094233476392659110e-01,-3.153686679064573450e-01,-4.086086477149750151e-01,-1.793449474251275211e-01,-8.297871301791327758e-02,-3.253450642759989075e-03,3.063542935366573086e-02,1.792134965820309234e-01,1.007517499315193910e-01,8.490999927804654401e-02,1.055865928939707932e-01,4.881518233898779480e-02,1.955501588655939593e-01,-6.818890640356958799e-02,-2.982083087640848007e-02,5.204453754689038203e-03,3.025665002932325515e-02,1.169132592957337624e-01,1.149902861851741925e-01,-5.000389696146087526e-02,-1.342965014982386851e-01,-7.202939262129562370e-02,1.420179581337976948e-02,4.932932023052307574e-02,2.184926050236207229e-01,2.261453344828729117e-01,3.107865778593296158e-01,2.927382816459185855e-01,2.042122628882787061e-01,3.190819113655177230e-01,3.149537328768781119e-01,4.682031202421205185e-01,3.427272331627749247e-01,3.594903855909747370e-01,3.138973700889483576e-01,2.312577942076405046e-01,1.016928360609863358e-01,7.634569831925330785e-02,-1.486271562015679115e-01,-2.344265741067423081e-01,-2.411858981546416703e-01,-3.887867507733991368e-02,-6.746315188209379976e-02,1.520089198083203197e-01,1.429472562216282661e-01,3.216793979575511275e-01,2.630409314587843772e-01,1.252135479368477466e-01,1.378155571736780494e-01,2.302275646311416901e-01,1.838117975904266510e-01,1.547552195121027208e-01,1.648068516159766350e-01,1.281683216445618778e-01,1.366256450717678317e-01,1.264808328420368999e-01,1.473358104477425490e-01,1.317900734755202141e-01
-4.971371973235094721e-02,5.568160808309026433e-02,1.897798711826547968e-01,2.785476113547860066e-01,2.917440716007851931e-01,3.431264603775859845e-01,1.944981528204247356e-01,8.263879512038856123e-02,1.302233938172212557e-01,1.336543310191352085e-01,2.243019076774701026e-01,2.566921032948342174e-01,2.649062479028648220e-01,2.990682026840567054e-01,2.392624607936391090e-01,1.031038981904438406e-01,-6.493158944189134085e-02,1.092317253844841962e-02,-3.180799815210098858e-02,-3.122456457616010206e-02,-1.113173993700620479e-01,-1.956654975786568107e-01,-8.937582759909874774e-02,-1.229785890120167202e-01,-3.658497541872376274e-02,-9.454588060563654667e-03,-9.019957936174582969e-02,-5.335019889454589714e-03,4.204071634811520214e-02,1.170189421073994235e-01,1.187883663461513084e-01,2.775671333236595650e-02,9.137547188207190141e-02,2.885014260577984518e-02,2.737092935111413161e-01,3.432205598641709932e-01,9.294135674000258973e-02,-6.405665398711048175e-02,-2.143073438208811798e-02,1.453200244259283958e-01,-1.784934236993645507e-01,-1.002469839663361895e-01,-4.146302053923605485e-02,-1.131892180033595569e-01,-1.865122783577505272e-01,1.053197210404382689e-01,1.082012603312684784e-03,9.795592593573601570e-02,-9.832747147737101734e-02,-6.199962018474718117e-02,1.566777703821404383e-02,6.235808786931106712e-02,-9.347268413383694186e-02,-7.026728304236982969e-02,-6.534145482118183801e-03,-1.248015662937765752e-01,-9.367204953134954104e-02,-6.710215383724783822e-02,-1.038914178995549442e-02,-4.328150661205468208e-02,-1.383058981359744366e-01,7.928564975602833687e-03,1.455237244031110100e-01,2.425351814635631209e-01,5.338272340427703544e-02,-1.664428867609563656e-01,-2.318237885048872460e-02,9.525295738187647410e-02,1.730999048101131699e-01,2.795525309677453496e-01,3.315916823759610388e-01,3.063058083476805082e-01,7.484420045689371692e-02,5.115549929723754025e-02,1.082218529518231068e-02,7.763742441595672394e-02,1.024368712772972534e-01,-9.282097405080869112e-02,-1.340483614826534775e-01,-1.935253864614677743e-01,3.692801818981242268e-02,1.808732962712147341e-01,1.084365155837862943e-01,1.096124958871032284e-02,-1.922553570793551769e-02,-3.045909392418510997e-02,1.201720756797964446e-01,-3.607034311980097940e-02,2.533290944865159711e-01,9.168991874673848574e-02,1.684043092780554418e-01,2.013337717265948068e-01,6.505142986436489305e-02,3.822724988859586143e-02,-4.331881718556531563e-02,1.236540546396844159e-01,1.164470637473177805e-01,2.120550939662137480e-01,1.469267265637569098e-01,2.147460060102540091e-01
-3.593266586297719223e-02,-1.925717920575479788e-02,-5.941976486531680424e-02,-5.726140032703927463e-03,-2.693261577948965479e-01,-1.890067367469032700e-01,-8.031221257587289886e-03,-5.269017938289160402e-02,-3.693334268384311503e-02,6.271965381354931146e-02,3.865195577070040106e-02,1.747273439724533750e-01,1.865675893003584940e-02,-1.054872181751027038e-01,-5.032252116111121665e-02,3.837131154652784204e-03,6.992729202734776495e-02,-4.937572022202722788e-02,-7.668666473999992406e-02,1.864732805626018175e-03,-1.849565715081701034e-01,-1.408130023694267874e-01,-1.734188261470003545e-01,-3.678183148411613423e-01,-2.650485426469222361e-01,-2.153384941661827257e-01,-2.871481743306705248e-01,-3.715260933285534639e-01,-2.201966649393133635e-01,-4.459159297510625342e-01,-4.777012822754453381e-01,-5.223312147077485701e-01,-4.850217575692700733e-01,-5.580500587501451282e-01,-3.540543469579776614e-01,-3.133053646020578231e-01,-2.773546774708323115e-01,-2.092437439571867563e-01,-1.361536176833264555e-01,-4.977202484204606980e-03,-6.656411658583090418e-02,2.111346952373057556e-02,-1.055418124684054035e-02,-8.073718476561020374e-02,-2.053194671075086186e-01,-2.322280969487011681e-01,8.630770273748700205e-03,4.999614181808241520e-02,2.401001823618510445e-01,1.871254470491816035e-01,-3.285136487272688477e-03,-5.693385435820827456e-02,-2.131499928719995662e-01,-4.227201698052568402e-01,-2.102966500255861737e-01,-9.522962752188843250e-02,-3.303201280993112166e-02,1.009288061418534277e-01,3.489001257016727253e-01,3.204318387554968006e-01,3.193174215522726067e-01,2.105627675815878175e-01,2.738775410386468656e-01,2.762308284877147968e-01,2.269419418766882579e-01,5.932393573821556632e-02,7.919890597007872568e-02,2.228433049535701038e-01,7.490947154644045369e-02,1.485419459058881231e-01,5.585222779128638793e-02,3.564748430284249425e-02,-5.692975614538746398e-02,-1.860270823641462234e-01,-2.190058349943095894e-01,-1.668328906028139491e-01,-6.102184860257311994e-02,-1.139124472964130053e-02,-2.082551550464119272e-02,-1.683815998725393670e-02,-1.265915406312608515e-01,-8.812553979419131267e-02,-1.049098700562395570e-01,-1.662664680380737114e-01,-1.251991545204776957e-01,-5.941925393827486579e-02,4.037782096205800447e-02,-2.030053561527898898e-02,-2.575302697429728283e-01,-3.084852264963647839e-01,-4.039252217905228703e-01,-5.712724394031098996e-01,-4.907898309468837206e-01,-5.368401433322074201e-01,-6.959485210635775188e-01,-6.685439352775168764e-01,-7.026183515151890324e-01,-6.473144323369643960e-01,-5.755059180817372333e-01,-4.772991148038714382e-01
4.151649083090964976e-02,2.799908184123277646e-02,6.307178352584742742e-02,-1.306642516758504263e-02,6.933616684957000231e-02,1.622452037523928470e-01,1.192605463548183087e-01,-2.489687436435743251e-02,8.949096712023274502e-02,4.942879051133512724e-02,2.575447633887043702e-02,-6.722656984956659754e-02,-7.412453375146446644e-02,-5.420342088784151774e-02,9.561899670531942563e-02,4.595382386298663135e-02,2.616472684944692872e-02,-1.721772955709715419e-02,-2.135304211681808215e-02,1.968519574814693307e-01,1.257295214839448116e-01,1.336110994060185353e-01,2.216871065166174937e-01,1.091620593341279671e-01,1.414948054961150947e-01,1.157035828901267355e-01,1.844299260858530132e-01,1.206854176600796885e-01,2.418342748944364851e-01,2.463589005237858121e-01,2.901485126170317286e-01,1.314657550978372558e-01,9.285000670335594175e-02,1.381172448428258648e-01,2.431110486725067688e-01,1.553728378030064250e-01,1.922946860873001040e-01,2.632784089704024444e-01,3.488676661081012709e-01,3.649212157079930186e-01,5.147794184727083611e-01,3.189554963387200015e-01,1.350300912956160504e-01,8.491609527966002824e-02,1.863316425854093239e-02,-8.138201982256391964e-02,-4.582028044747581130e-02,-6.024778486769990365e-02,-1.051473555537891375e-01,-1.429660322500189984e-01,-1.986540165416139647e-01,-2.990087982068245775e-01,-1.870125549595805792e-01,8.167647945115102948e-02,1.629360409119186004e-01,2.439774932082184877e-01,6.373401264080533202e-02,2.156792118631393473e-01,-2.054883537265145277e-02,6.431092890370353199e-03,1.683285205493814662e-02,1.754542219216674026e-01,1.352624265064094056e-01,2.296422650368191709e-01,3.423999562533067698e-01,3.881803446617948516e-01,4.339610146688973047e-01,5.090842623374971510e-01,3.553088158965052035e-01,1.984149049846909152e-01,2.493255639560775228e-01,2.901452332927857425e-01,1.878345929408818393e-01,1.742622576760243236e-01,1.037807252748455394e-01,-6.239957793797028252e-02,2.883006495021781662e-02,1.114881278267902676e-01,2.168035959753852326e-01,3.205681977885249667e-02,1.368671085278294342e-01,1.454317902416348840e-01,3.438146720566033210e-01,2.514114137039770713e-01,2.702076832139029827e-01,3.333863407023678338e-01,1.874953414654731698e-01,3.452638101169674956e-01,1.271633204532513217e-01,1.775257144616638472e-01,3.361140909725605641e-01,2.004301496293955376e-01,1.941262937368314623e-01,1.242886890132714611e-01,1.162544694983991961e-01,7.088742209516120385e-02,-1.315630546366304554e-02,4.887881298027436927e-02,-7.441190790846674563e-02,3.361608047570715380e-02
7.559779803770314000e-02,-1.564780737692120921e-02,3.454313722314939286e-03,-3.905698685191950903e-02,-7.055052817959198141e-02,-2.608816365655783898e-01,-2.291083028994623516e-01,-1.680720866792604073e-01,2.834124454471401156e-02,-5.633955338754417785e-02,1.121447926010245288e-02,1.476938261522983964e-01,1.101457977465942761e-01,6.230037526487442606e-02,1.091881145107065909e-01,1.202312485441684869e-01,1.398871984157509518e-01,1.429905946992736654e-01,2.453909280431922080e-02,3.069958297822378973e-02,1.322305001428984439e-01,-6.436262279821081123e-02,-2.111869905908026479e-01,-2.041255997779106435e-01,-2.696390116881806076e-01,-1.902393450637353545e-01,-1.762491514971693540e-01,-1.641297302184839546e-01,-2.116302044930400417e-01,3.740700134713623171e-02,-1.190265676028341296e-01,-1.065329672352219870e-01,-1.212689113080437364e-01,-9.698067394261049301e-02,-1.116901616940812608e-01,-1.537556623638482445e-01,-2.716571980347729509e-01,-2.717070136956836190e-01,-2.668961787288206544e-01,-6.650211501132179126e-02,-5.260830487854767368e-02,-6.851195684088436100e-02,3.496017944395302807e-02,-7.576127065889733114e-02,-2.600613630528235409e-02,-5.333134920558128822e-02,2.216037406413112754e-02,-1.872787651449960844e-01,-1.344035393377043253e-01,2.491591259749283138e-02,5.051919163067146445e-02,-7.358737318349110879e-02,-3.580086132369271201e-01,-3.110897745446251639e-01,-1.044301184492141266e-01,6.997412406678980845e-02,1.351682044200775978e-01,7.331713751708218707e-02,7.328254872085560034e-02,2.983129517666821551e-02,-1.592923769117904620e-01,-1.608496227023810121e-01,-9.602532967351923299e-02,-2.602875529826765844e-01,-1.173067734932076028e-01,-1.504713043064977995e-01,-2.371506205422470037e-01,-2.104730216334129711e-01,-2.010916434166709066e-01,-7.069055104936124156e-02,-7.055987583932156471e-02,-1.445075841922334459e-03,4.160476463767338873e-02,-6.044774355142074063e-02,-8.215821399223030563e-02,-6.224549177242761494e-02,-6.122412739496628509e-02,-2.453224642458302560e-02,-8.229500041225239204e-02,-2.529108744773987671e-03,-3.042562360981290043e-02,5.208425729903976009e-02,-1.206031684755181910e-01,-1.174753020232455203e-01,-5.788002661603190713e-02,7.540119531258790420e-02,2.638866924477565323e-01,2.778956285563181083e-01,2.784232947194607011e-01,1.572997524021402804e-01,2.641088052458322455e-01,1.636794698997511011e-01,7.416875923228857803e-03,1.470151466543859545e-02,-9.663251248305691765e-02,2.312896744637506219e-02,9.984367809280668415e-02,9.250809076115662499e-02,-1.318165422741095216e-01,-1.581737770724614411e-01
-1.383296981812065229e-01,-1.131780501288399687e-01,-1.190019126105612557e-01,-1.520449932903771284e-01,9.928460766051028230e-05,-1.178075120801219955e-01,2.115912481494770792e-02,-1.276838749697462305e-01,-1.495528005583149356e-01,-1.741271000900891375e-01,-1.966048796700188839e-01,-2.742367184744731734e-01,-2.793799118635189593e-01,-1.483790583802396812e-01,4.038403418029801184e-03,-1.003457511417536058e-01,-2.155373870677671777e-01,-1.636893054589271534e-01,-1.771695074608790610e-01,3.441168634414996930e-02,-4.963878986075746791e-02,-4.011004858227719405e-02,9.331136450875611443e-03,-3.893285038568071454e-02,2.028078256746605051e-02,-4.202137360551497919e-02,-7.865033974365885638e-02,5.458333726790970397e-03,3.430329245964573726e-02,7.071086702424754511e-02,-9.638433412807104195e-02,7.676804934120731727e-02,1.027214862292442216e-01,-5.526648423470263694e-02,-8.154712922083717785e-02,-1.246834665678949322e-01,-2.208155428338960669e-02,-9.349551749283306623e-02,9.899205440760672214e-02,-1.685040048336685636e-01,-2.685598464892649528e-01,-2.067898465431941002e-01,1.276779526884513905e-03,7.152877745906095763e-03,1.004976341941166557e-01,1.397034006203867751e-02,8.945331284189871057e-02,1.518466699214237603e-01,2.799770800324110076e-01,8.820463479016002473e-02,2.938202002038794655e-02,-1.122304556719570523e-01,-9.194773187480873022e-02,-3.856891160341373997e-02,-1.009521071125451530e-01,-9.740397792804522670e-02,1.885182585581540726e-03,-9.562534375491735239e-02,1.204474212272456657e-01,2.782611971174336341e-01,2.566957357446919552e-01,1.743465565165352449e-01,-1.874962078700617985e-01,-7.775169852613313115e-02,-1.877342728466426802e-01,9.181033646215810973e-02,1.536268621629127140e-01,-4.826414624755492877e-02,3.771366361620621943e-02,3.270658482954080792e-02,2.811681077205744825e-02,4.047591226054757935e-02,1.017311915770398728e-01,-1.380718944631940948e-02,-1.743023137881283269e-02,7.566222292412608241e-02,2.104840037615190312e-02,-8.961256228418579967e-03,2.203724880118634877e-01,-2.328870667726773425e-03,1.372134826155145537e-01,2.505174900847924047e-01,3.678239442809925208e-01,2.161091171196903860e-01,3.074020661938370313e-01,6.298478737845798758e-02,5.411616110721186035e-02,-8.441672705261815679e-02,5.029416537242124147e-02,-6.488931410433979030e-02,5.139583889131600636e-02,2.586377726402165275e-02,-6.617387831473409143e-02,1.747929743746958198e-01,1.079946253799325406e-01,1.860841145417050091e-01,2.577260542999088577e-01,1.172075042197648631e-01,1.598854989112795388e-03,-1.050554164561234710e-01
-2.362987620529265476e-01,-1.566549090616999873e-01,-1.201547322364907300e-01,-1.361039076214653476e-01,-6.205905481039562799e-02,-1.137580857047068850e-01,-7.622839771956284316e-02,5.828145162712478067e-02,2.942749821995936654e-02,3.057453245363957531e-02,1.702988872651331129e-02,-7.538193418743692475e-02,-6.282979881364657293e-02,6.758609000736363892e-02,-1.366028981875323234e-01,-1.973050228070453438e-01,-1.888519998063488414e-02,6.911573834474658493e-03,1.902679871769144201e-02,-5.423708347471728475e-02,-1.307471577184150802e-02,1.905945535979493982e-02,-2.972512903727525524e-02,-1.124905613455410569e-01,-5.495603323271221197e-02,-1.089752740629752747e-01,-1.374774191141541202e-01,-8.623116130288244197e-02,-3.756512958365083865e-02,-4.274274933228369711e-02,-1.366766767249790598e-02,-9.914027418029656979e-02,-9.532463205832400477e-02,-7.170193402349209211e-02,5.320203087729136887e-02,1.450441750758676984e-02,-2.887674324883887644e-02,-1.231178715894262754e-01,-1.146002054937786674e-01,-6.827430069397338874e-02,-4.471210721208658534e-02,3.144038370358245155e-02,1.591036788597332829e-01,3.005415441334141069e-01,2.199137958980482976e-01,2.481389806122508146e-01,6.931159543723672267e-02,1.705077384360123571e-01,3.962976414275100334e-02,1.497406519870121411e-01,1.887979265015965191e-01,8.351871208520564305e-02,6.578281328088575464e-02,4.943128327245557840e-02,-3.581688523401287821e-02,-4.371619027117692319e-02,5.114112255827884396e-02,1.920269825370420624e-01,3.223370724495862039e-01,1.450734874273136576e-01,1.587654109581879691e-01,4.376225043538858883e-02,-1.045619522841971238e-01,-2.298596868760541950e-02,-1.139867343719315335e-01,-4.001136495805223542e-02,-2.204989972657095676e-01,-9.136577329686036697e-02,-8.593514998119403114e-02,-1.339427675886612490e-01,-5.695958498989138474e-02,-1.240285324004818390e-01,-2.397303643387097005e-01,-2.951328485598758711e-01,-2.992633022041403246e-01,-2.791533978895615609e-01,-3.513588479758955607e-01,-2.970076187623715835e-01,-2.864332290729348363e-01,-2.432484495660120483e-01,-3.214887816850815483e-01,-1.744665415057556623e-01,-2.363891472000325955e-01,-1.437883629552122178e-01,-1.729430208176551131e-01,-1.150708831514703351e-01,2.488156389168107996e-01,2.214924045015155274e-01,1.948202083015940222e-02,1.652081808704555510e-01,1.040841354852427153e-01,1.195038053474747619e-01,4.807649945661934821e-03,9.299838155106933402e-02,1.565251737879305161e-01,9.899036518842052601e-02,-4.660602894797281903e-02,-6.463697556986943565e-03,1.251339570339029539e-01,1.684297446481250182e-01
2.362567537594552347e-01,3.894347084332210329e-01,4.540241156662868094e-01,4.663389365545074217e-01,4.453788103606703963e-01,4.142079483395589290e-01,2.846433622556409082e-01,3.150353336734441623e-01,2.730178873906564663e-01,1.817752381980928811e-01,2.011697811207966979e-01,1.507132293771573928e-01,2.403206618273093231e-01,2.582841676877248860e-01,9.675971991516166271e-02,-3.317897155554694333e-03,3.023971456982477157e-02,-2.874465729600229544e-02,1.382558584063462229e-02,4.732446322331580052e-02,-1.691161789900592904e-01,-1.203758638351373894e-01,-4.312539226099323386e-01,-5.511218808269161551e-01,-3.406247586725753007e-01,-5.126811706299615468e-01,-5.313326592947820171e-01,-4.264445517262590579e-01,-1.195296399641997964e-01,-2.815003279865863073e-02,-3.293657725873586628e-01,-2.516990879575993212e-01,-9.691673496442318458e-02,9.445659100287451260e-02,1.084684313744130324e-01,3.998926758703195139e-01,3.582572365517480706e-01,2.754433940314620077e-01,6.686019111257029968e-02,6.798714707920044953e-02,1.180661803988165420e-01,1.368622931574643986e-01,1.652543429930605767e-01,9.083327728864645789e-02,1.545387981842804015e-01,1.615196979849777281e-01,1.355774673170400402e-01,1.460223789204855016e-01,5.522948758986098716e-02,-2.315132391474792467e-02,2.424135949560001640e-02,-9.500886418684026391e-02,1.061671315230065249e-01,2.214704778769639171e-01,2.602462827526711431e-01,1.961698262592047604e-01,1.394586222695300415e-01,5.196036907640484703e-02,-5.877260256220010609e-02,-9.778417297387258234e-02,-7.365441143439022120e-02,4.914083923644506358e-02,-1.055147822558694382e-01,-1.877470790803380529e-01,-3.101076361630955014e-01,-1.979693627560412672e-01,-2.764545211204826325e-01,-3.669204209403368888e-01,-2.785547718803232931e-01,-1.907476095420208573e-01,-9.758216466006570944e-02,-6.759662326332865900e-02,-8.348839876189753650e-02,-1.461305034043981765e-01,2.261560768098275220e-03,-5.656484320940444871e-02,-1.238125666095916955e-01,-6.452208439636841764e-02,-8.854121543668466709e-02,-1.818349962390390095e-01,-2.541240793344612392e-01,-1.197484480228905301e-01,-1.987290690394439840e-01,-9.063852450747071632e-02,2.597424032020964613e-02,3.050559435620560020e-02,1.118691971793495110e-01,1.484028397066876614e-01,1.476568506184175733e-01,2.428604052017574455e-01,2.064067562721559057e-01,2.169720368328883486e-01,1.452174384846167121e-01,8.792151001483189399e-02,1.780537714282932060e-01,1.741982534057565646e-01,1.545492473766330033e-01,1.193691576802044935e-01,5.403161908532810170e-02,3.488814404103786349e-02
-4.468857010571627292e-02,-7.910842126689050791e-02,-1.755769066979046694e-02,-2.509542899646811931e-02,-1.700052026772288782e-01,-9.140606077586080347e-02,-1.782553618331275680e-01,-1.001905818773340118e-01,-1.132030943274978385e-01,-1.515987667787391246e-01,-2.325186452035947759e-01,-1.961748538891703586e-01,-2.572912669397772745e-02,-4.386841549156766246e-02,4.031376899713547818e-02,-5.471750425763111797e-02,-1.415321031429827292e-01,1.102269062763881757e-02,-5.371222215635559905e-02,4.967928241175260246e-02,-4.294792047619220426e-02,-5.263252202789597128e-02,-1.756053974389412686e-02,-5.756727355433838289e-02,-4.737082334503317504e-03,-2.990419809091130962e-02,2.920211587266621778e-02,2.792669721659462451e-02,5.231145797632305583e-02,7.593430640667442333e-02,3.747564862858805690e-02,1.652270231161800662e-01,1.346102651745266776e-01,2.000797826164735782e-01,1.580109432033982020e-01,1.965540339741898013e-01,1.560096828133904767e-01,2.368616105962764729e-01,2.894163611190266328e-01,4.018119331534585337e-01,2.194366323640175587e-01,3.150255339384475661e-01,4.217510740231524835e-01,2.107534704070863352e-01,8.643047762780936560e-03,3.772063465832750824e-03,2.612061650281499378e-02,6.934694687444273309e-02,2.224007322546339704e-01,1.448922573296867744e-01,1.367637989588081637e-01,1.531054000485956579e-01,2.233625139774030322e-01,2.133297118307347917e-01,8.856427089499759042e-02,1.672799550690896031e-01,3.804956928920787407e-01,4.138465083694519708e-01,2.598718385264748854e-01,1.130644691233652632e-01,5.041961818736938328e-02,-1.166065316035787280e-02,-1.247371779638358213e-01,-9.015449117104681886e-02,-2.870602162048784822e-01,-1.275600771572732994e-01,1.147645959606094918e-01,1.626246407348258538e-01,1.772702636133547671e-01,8.683548249535077979e-02,2.051004765561903476e-02,-1.994546056277159418e-01,-4.061924694658261559e-02,-2.203182976618617006e-01,-3.387072921782782742e-02,-2.605889079935218636e-02,-2.887202381027705878e-01,-1.417620392345774194e-01,-1.399491125282044113e-01,-1.716468079388400736e-01,-2.366783497190008967e-01,-1.617928959358694296e-01,2.162738273351560991e-03,-5.571578870545724343e-02,-6.313241692582337306e-02,-5.941660333302339198e-02,-1.067780164698405448e-01,-1.735036916964106668e-01,-1.330719967297104289e-01,-1.770851748518023350e-01,-1.343709667014282572e-01,-1.296358794570447448e-01,-1.299384586218094162e-02,1.452065210914822158e-01,8.306861065625698037e-02,1.425247710742657409e-02,9.238823255200055706e-02,-6.644521249108850669e-02,4.825665947662795274e-03,1.279048145976173934e-03
